Ian Carey;Redlight (Radio edit);2:50;2
Alexis;Never Miss A Moment;3:3;2
Stonebridge Feat Dayeene;The Morning After;3:22;3
Sugababes;Get Sexy;3:9;2
Allsaints;Rocksteady;3:22;1
Benny Benassi pres. The Biz;No Metter What You Do;3:23;1
Axwell Feat Steve Edwards;Watch The Sunrise;3:31;1
Ania;Czekam;3:32;4
Alejandro Sanz & Shakira;Te Lo Agradezco, Pero No;4:29;1
Vinylshakers;Luv In Japan;2:50;1
Gigi D'Agostino;Silence;3:33;1
The Doors;Hello, I Love You [Adam Freeland Day Radio Edit];3:34;1
Ville Vallo & Natalia Avelon;Summer Wine;3:50;3
Wilki;Na Zawsze I Na Wiecznosc;3:8;2
The Buddhist Monks;The Other Side;3:7;1
Ania Szarmach;Open Your Mind;2:51;1
Basic Element;I'll Never Let You Go;3:46;1
Kim Wilde;You Came (2006);3:5;2
Tape Five;Summertime;3:33;1
Laura Pausini;Io Canto;4:9;1
Beyonce;Listen;5:13;1
Danity Kane;Ride For You;4:5;1
Bob Sinclar feat. Farrell Lennon;Tennessee [Radio Edit];3:14;1
Brainstorm;Tin Drums;3:42;1
Jamelia;Beware Of The Dog;3:9;1
George Michael Feat Paul Mccartney;Heal The Pain;5:29;1
Kelly Clarkson;Walk Away;3:2;1
Madonna;Music Inferno (Live);3:29;1
Krzysztof Krawczyk;Tacy Samotni;3:31;1
Mary;Dreams;2:58;2
Queen Vs The Miami Project;Another One Bites The Dust [Cedric Gervais & Second Sun Radio;3:16;1
Norah Jones;Thinking About You;3:17;1
Moby & Mylene Farmer;Slipping Away (Crier La Vie);3:34;1
Mustache;Everywhere;3:39;1
Nate James;The Message (Messy Boys Radio Edit - Remix);3:26;1
Naturally7;Feel It (In The Air Tonight);6:31;1
Myslovitz;W Deszczu Malenkich Zoltych Kwiatow;4:43;3
Simon Webbe;Coming Around Again;3:34;1
Ann Winsborn;Smile;3:27;3
Basement Jaxx;Trouble;3:17;1
Lee Ryan;Real Love;3:1;2
Lil' Kim;Whoa;4:5;1
Blank & Jones;Catch;3:13;1
Christian Walz;Wonderchild;4:26;7
Ciara;Get Up;4:13;1
David Guetta vs The Egg;Love Don't Let Me Go (Walking Away);3:5;1
Deep Dish Feat Stevie Nicks;Dreams;3:43;1
Delano & Crockett;Walking On The Moon;3:19;1
Eamon;(How Could You) Bring Him Home;3:30;1
Eric Prydz Vs Floyd;Proper Education;5:40;1
Evanescence;Call Me When You’re Sober;4:5;1
Fabryka;Szczyt;4:24;1
Nelly Furtado;All Good Things (Come To An End);4:11;1
Magda Femme;Milosc Jest Tu;3:10;2
Pate No 1;Shining Star;2:53;1
Reni Jusis;Magnes;3:43;1
Ringside;Struggle;3:50;1
Robbie Williams;Advertising Space;5:19;1
Frank Ti-Aya Feat Yardi Don;One Love, World Love;5:33;1
Morris;Desire (Radio Version By Play & Win);3:32;2
Pitbull;I Know You Want Me (Calle Ocho);3:0;1
Lady Gaga;Lovegame;3:31;1
PSix Vs Guru Josh Project;Let Me Know (Copycatz Radio Edit);3:50;1
Shaun Baker Ft Maloy;Give! (Sebastian Wolter Original Radio Version);3:19;4
Pink;Please Don't Leave Me (Junior Vasquez Tribal Dub);1:15;1
Nelly Ft.Kelly Rowland;Dilemna;4:44;1
Scotty;The black Pearl (Dave Darell Radio Edit);3:24;1
Tinchy Strider ft NDubz;Number 1;3:30;2
Ghatania;Get It Out;2:45;1
Atb;What About Us (Radio Edit);3:9;1
Inna;Love (Radio Version);5:7;1
Chumbawamba;Tubthumping [1997];3:25;1
Christina Aguilera;Genie In A Bottle [1999];3:35;1
Cher;Believe [1999];4:7;2
Coolio;Gangsta's Paradise [1995];3:59;1
Deep Blue Something;Breakfast At Tiffany's [1995];4:6;1
Enigma;Return To Innocence [1994];4:3;2
Everything But The Girl;Missing [1996];4:59;1
Ania Wyszkoni I Video;Soft;2:47;1
Madonna;Borderline;4:38;1
Meja;All' bout the money;5:18;1
Modern Talking;Brother Louie;4:32;1
Big Cyc, Jerzy Polomski;Bo Z Dziewczynami;0:53;2
Czesław Niemen;Sen O Warszawie;3:52;1
Kate Ryan;Evidemment (2N remix);3:48;3
Melanie C;Next Best Superstar;3:22;1
Gosia Andrzejewicz;Otworz_Oczy(radio);3:45;1
Ruslana;Moon Of Dreams;4:15;1
Lady Gaga;Poker Face (Jdb Radio Edit);4:19;2
Laura Pausini And James Blunt;Primavera Anticipada;3:27;3
Cristina Spatar;Go High;3:50;1
Ciara;Love Sex Magic;3:43;1
Celine Dion;Eyes On Me;3:53;1
Mans Zelmerlow;Hope And Glory (Pj Harmony Remix);5:2;2
09 feel;rzeka marzeń;3:27;1
Michelle Williams;We Break The Dawn [Album Version];6:1;2
Nadiya;Roc;4:5;1
Natasha Bedingfield;Soulmate;3:27;1
eva simons;silly boy [radio edit];3:32;1
EVANESCENCE;My Immortal;4:22;1
Kelly Clarkson;My Life Would Suck Without You (Chris Ortega Radio Mix);3:41;1
Kerli;Walking On Air(Armin Van Burren Radio Edit);3:46;1
Mark Ronson Feat Amy Winehouse;Valerie;3:37;2
Liber Tabb Sylwia Grzeszczak;Nowe Szanse (2);3:55;1
Marie Serneholt;Disconnect Me;2:54;2
Leona Lewis;Bleeding Love [Moto Blanco Radio Remix];3:32;1
Movetown;Girl You Know It's True;3:36;2
La Roux;I'm Not Your Toy;3:52;4
Modern Talking;Atlantis Is Calling;3:21;3
Taio Cruz;No Other One;3:35;7
cascada;pyromania;3:27;5
Groove Coverage;21st Century Digital Girl [radio edit];2:43;1
kyle evans;love you tonight;3:37;3
republika;obcy astronom;5:11;1
Natalia Oreiro;Vengo Del Mar;3:28;1
lyaz;replay;3:0;4
Nick Corline Vs Katherine Ellis;Could You Be Loved (I Love This Life);3:11;2
08;Maryla Rodowicz;5:45;2
NATALIA KUKULSKA;-dlon;4:42;1
Steve Forest;Freed From Desire;3:24;4
Virgin;2 Bajki;3:47;2
mrozu;femme fatale;3:20;2
Ginuwine, Timbaland, Missy Elliott;Get Involved;3:32;2
Kelis;Acapella;4:10;4
STACHURSKY;Do konca moich dni;4:6;1
Richard Durand Feat Simon;Always The Sun(Radio Edit);3:5;1
Honorebel feta Pitbul;Now you see it;3:25;1
Scooter;Ti Sento;4:23;1
eliza g;summer lie (radio edit);3:47;3
ICH TROJE;- Razem a jednak osobno;4:2;1
John Revox;Ole;3:41;2
Chris Garcia;Rythm Of The Night (Teo Moss & Daniel Shems Remix);6:15;2
kalwi & remi;find you;4:5;3
Sława Przybylska;Na pierwszy znak;2:54;1
D;BOMB;3:41;1
Edward Maya Feat. Vika Jigulina;Stereo Love;4:7;2
MR.PRESIDENT;Coco Jambo;3:34;1
Timbaland;Morning After The Dark;4:8;2
aaaaNe;Yo;3:41;3
Alex Gaudino & Steve  Edwards;Take me down;3:26;1
4 strings;Take me away;3:20;1
Gabriella Cilmi;On A Mission (Riffs and Rays);3:10;1
Ian Carey;Shot caller;3:2;1
Part six;;3:46;1
Scooty;God is a dj;3:28;1
Platnum;Trippin' (Agent X Edit);3:17;1
Rio;Shine On (Radio Mix);4:17;1
oh laura;Release me (the attic remix);3:52;1
04 mezo;po robocie;3:45;1
SUMPTUASTIC;Dla ciebie;3:51;1
Vassy;History;3:12;2
Tiesto Feat C C Sheffield;Escape Me;3:26;2
Seamus Haji V Mark Knight And Funkagenda;Good Times;2:32;2
Paulla;Od Dzis;3:8;1
Inna Feat Bob Taylor;Deja Vu;3:2;1
Atb Pres Flanders;Behind;3:39;1
beyonce;why don't you love me;4:16;3
The Black Eyed Peas;Rock That Body (Radio Edit) (Radio Edit);3:57;5
shantel;disko partizani;4:57;2
Agnes;Relase Me (Cahil Club Edit 8'8'');8:2;1
GABRY PONTE;Time to rock;4:27;1
GOYA;Jutro obudź mnie;3:22;2
Ania;Smutek Mam We Krwi;3:24;2
Pink;Please Don't Leave Me;3:47;3
Edyta gorniak;dziekuje;4:34;2
Lady Gaga;Eh, Eh (Nothing Else I Can Say) (Mattafix Mix);3:17;7
Agnes;On and On;3:15;6
James Morrison;You Make It Real;3:22;2
pectus;jeden moment;2:53;4
Alesha Dixon;Breathe Slow;3:26;2
Arash & AySel;Always;2:48;3
Beyonce;Single Ladies (Put A Ring On It);3:9;2
Stefanie Heinzmann;The Unforgiven;3:26;3
Jem;It's Amazing;4:13;3
Jordin Sparks;Tatoo;3:44;3
Marquess;Lucia;3:28;4
Kerli;Walking On Air(Radio Edit);3:30;4
Maryla Rodowicz;Ech Mała;3:23;5
Danny;Radio;2:50;2
Mesajah;Kazdego Dnia;3:41;2
David Tavare;If You Don't Know My Name;3:43;2
Activ8;Take My Breath Away;3:13;6
Atb With Heather Nova;Renegade;3:52;2
Beyonce;Beautiful Liar;3:9;3
Doda;Katharsis;4:10;4
Enrique Iglesias;Somebody's Me;3:51;3
Eros Ramazzotti Feat Ricky Martin;Non Siamo Soli (Nie Jesteśmy Sami);3:38;4
Eve Feat. Sean Paul;Give It To You;3:10;3
Feel;A Gdy Jest Juz Ciemno;3:28;4
Formacja Nieżywych Schabuff;Ty;3:51;3
Gosia Da Luxe;Hipnotyzuj Mnie;3:3;4
Goya;W Zasiegu Twego Wzroku;3:14;3
Grupa Operacyjna & K.Kiljański;Północ;3:4;4
Hania Stach;Regroup;3:2;3
Holly Dolly;Don't Worry Be Happy [Video Mix];2:51;3
Infernal;I Won't Be Crying;3:20;5
Ira;Londyn;3:29;3
Kasa;Wszystko Od Nowa;3:10;4
Fanfarlo;Harold T. Wilkins;4:1;10
Abba;Chiquitita;5:44;3
Brathanki;Heniek;5:14;1
Enigma;Sadeness;6:17;1
Hermes House Band;Country Roads;3:45;1
I Santo California;Tornero;4:52;1
Budka Suflera & Urszula;Dmuchawce, Latawce, Wiatr;5:56;1
John Paul Young;Love Is In The Air;4:39;2
Middle Of The Road;Soley Soley;3:1;3
Czerwone Gitary;Co Za Dziewczyna;4:46;1
Rod Steward;Rhythm Of My Heart;8:16;1
Smokie;For A Few Dollars More;3:41;1
Czesław Niemen;Pod Papugami;3:15;1
Tony Christie;(Is This The Way To) Amarillo;3:33;1
Tina Turner;The Best;4:44;2
Tpau;China In Your Hand;3:48;1
George Baker Selection;Una Paloma Blanca;4:50;2
Nicole;Ein Bisschen Frieden;3:16;3
Kylie Minogue;The Loco_Motion;3:13;2
La Bionda;One For Me One For You;3:25;1
Kombi;Za ciosem cios;4:33;2
MARY MARY;Shackles;5:4;1
11;Michael W. Smith;6:4;1
Piotr Rubik;Psalm Kochania;6:9;1
Josh Groban;You Are Loved (Don't Give Up);4:18;2
Belinda Carlisle;Leave A Light On;4:24;1
Delta Goodrem;Love;5:54;1
MICHAEL JACKSON;Thriller;4:58;2
DIRE STRAITS;Money For Nothing;3:24;4
ELTON JOHN;Can U Feel The Love Tonite;3:54;1
Novika & Niewinni Czarodzieje;Finally;3:21;1
ANNA MARIA JOPEK & TOMASZ STAŃKO;Ja Wysiadam [live];3:22;1
MADONNA;La Isla Bonita;3:37;1
Budka Suflera & Urszula;Podwórkowa Kalkomania;9:44;1
BRATHANKI;Czerwone Korale;8:13;1
CYNDI LAUPER;Girls Just Wanna Have Fun;3:6;1
EVE;Who's That Girl?;4:27;2
PATRICK SWAYZE;She's Like The Wind;3:44;2
KASIA KLICH;Pies Ogrodnika;3:26;4
FAITHLESS;Miss U Less, See U More;3:32;2
STING;Send Your Love;6:40;2
MYSLOVITZ;Acidland;4:2;1
Dzem;Naiwne pytania;4:49;4
Breakout;Kiedy Byłem Małym Chłopcem;2:59;1
PAUL ANKA;Diana;3:49;2
KRYSTYNA PROŃKO;Jesteś Lekiem Na Całe Zło;4:30;2
CHRIS REA;Looking For The Summer;4:53;3
BRUCE SPRINGSTEEN;Sad Eyes;4:11;1
YUGOTON;Rzadko Cię Widuje Z Dziewczętami;3:2;2
Ray Peterson;Corinna Corinna;2:34;1
The Black Eyed Peas;Ba bump;4:3;2
Simply Red;Holding Back The Years;4:44;1
Duffy;Warwick Avenue;3:34;1
Maleo Reggae Rockers Feat East West Rockers;Regae Radio (Radio Version);4:19;1
OMC;How Bizarre [1997];4:13;2
RED HOT CHILLI PEPERS;Dosed;4:3;1
Raz Dwa Trzy;JUŻ;5:6;6
Green Day;21st Century Breakdown;4:22;2
Hey;Kto Tam_ Kto Jest w SĚrodku_;3:23;2
14;Chcemy Być Sobą;5:9;3
METALLICA;Nothing Else Mathers [live];6:11;2
Shakira Feat Wyclef Jean;Hips Don’t Lie;3:34;2
Moby;Flower;3:30;1
Alexander Rybak;Fairytale;2:58;4
CRAZY TOWN;Butterfly;3:32;3
Republika;Biala flaga '91;4:40;1
Amy Winehouse;You Know I'm No Good;4:9;4
Justin Timberlake;Lovestoned;4:32;1
BON JOVI;Livin' On A Prayer;3:37;1
Mr Zoob;Mój Jest Ten Kawałek Podłogi;3:51;3
Boney M;Sunny;3:23;2
Czarno Czarni;Nogi;2:52;1
Timbaland Feat. Nelly Furtado & Justin Timberlake;Give It To Me;3:27;1
Kaiser Chiefs;Ruby;3:16;2
ROBBIE WILLIAMS;Feel [live];4:28;3
THE CRANBERRIES;Ode To My Family;4:5;1
YES;Owner Of A Lonely Heart [radio edit];3:32;5
Sheryl Crow;If It Makes You Happy;4:32;1
The Rasmus;In The Shadows;3:58;2
IYaz;Replay;2:58;5
Lady Pank;Na Co Komu Dzis;3:26;1
M Koterbska;Parasolki;3:42;1
Irena Santor;Zakochani czakaja na maj;3:9;1
BLUE CANTRELL & SEAN PAUL;Breathe;3:56;1
Verba;Mogliśmy;3:27;6
P!Nk;So What [Main Version];3:33;1
MOONY;Dove;3:55;1
Justin Bieber;One Time;3:32;3
Basia;There's A Tear;4:5;2
Tape Five;A Cool Cat in Town;3:48;2
Hockey;Song Away;3:11;1
Alcazar;Burning;3:12;2
3OH!3 feat. Kesha;My First Kiss;3:27;20
Hey;A Ty;3:16;3
Maleo Reagge Rockers;Reggae Radio;3:43;2
Yugopolis & Paweł Kukiz;Miasto Budzi Się;4:12;1
Twoface;Revelations Day;5:49;3
The Pussycat Dolls;I Don't Need A Man;3:38;1
Reni Jusis;Niemy Krzyk [Radio Edit];3:51;1
U2;Beautiful Day;3:53;1
ELTON JOHN;I'm Still Standing;4:11;1
EMMA BUNTON;What took ypu so long-;3:46;1
Zuzana;Nie Tego Chcesz;5:3;5
VONDA SHEPARD;It's In His Kiss;3:0;2
Ania;W Spodniach Czy W Sukience;3:45;4
She Bangs (Taniec pokazowy);5836;6:38;1
ROXETTE;How Do You Do!;5:41;4
Liz Mcclarnon;Woman In Love;3:30;2
203;myslovitz;3:30;4
Zuzana;Zbudziłeś Mnie;4:15;5
Amy Macdonald;Spark;3:3;33
Kayah feat Smolik;Jutro Rano;3:5;1
ANASTACIA;One day in your life;5:12;2
Michael Jackson;Man In The Mirror;5:19;2
Linkin Park;Shadow Of The Day;4:7;2
Voltaire;Runaway;2:40;6
Ania Wyszkoni;O Tylu Rzeczach;2:14;4
Shakira featuring Freshlyground;Waka Waka (This Time For Africa);3:18;18
Zuzana;Tam Gdzie Me Serce;5:34;6
ROBBIE WILLIAMS & NICOLE KIDMAN;Something Stupid;14:55;1
Wake Me Up Before You Go;Go (Jive);1:30;2
409;ziyo;3:48;2
IRA;Ona Jest Ze Snu;4:5;7
Iwona Wegrowska;4 Lata;3:57;1
Zuzana;Dwie Tajemnice;3:37;4
Lzy;Wrocilam;3:50;2
Natalia Kukulska;Nikt nie będzie żyl bez ciebie;3:58;1
Owal;Szukam;4:9;1
Holly Johnson;Americanos;4:2;1
Universe;Tacy bylismy;4:13;1
Joss Stone;Tell Me 'bout It [Radio Edit];3:28;1
Papa Dance;Kamikadze wroc;3:41;2
Ike And Tina Turner;Nutbush City Limits;2:55;2
Kate Ryan;Alive [French Version];3:52;1
Maxi Priest;Close To You;5:24;1
MICHAŁ BAJOR;Taka milosc;2:46;2
Middle Of The Road;Sacramento;3:58;1
Mike Oldfield;Shadow On The Wall;3:27;1
Zuzana;How Do I;4:25;3
Mc Hammer;Pray;5:12;1
Modern Talking;Cheri Cheri Lady;3:39;2
Mr  Big;To Be With You;3:21;1
Nena;99 Luftballons;4:12;2
P!NK;Bad Influence;3:44;27
SIA;Clap Your Hands;3:56;12
Army Of Lovers;Crucified;2:57;8
Abba;The Winner Takes It All;5:3;1
Pin;Niekochanie;3:10;3
Double You;Please Dont Go;3:21;2
EWA BEM;Jak Człowiek Uparty;4:21;3
Mick Jagger;Charmed Life;3:33;1
Dr  Alban;Sing Hallelujah;4:0;2
Ewa Farna;Cicho(radio edit);3:23;1
Dusty Springfield;In Private;4:15;1
MIREILLE MATHIEU;Non, Je Ne Regrette Rien;4:48;1
Zuzana;Na do widzenia;8:34;5
zbigniew wodecki;rzuc to wszystko co zle;3:41;1
Kelly Clarkson;I Do Not Hook Up;3:28;3
Kelly Family;An Angel;3:42;1
Katy Perry;Hot N Cold [Album Version];2:56;3
Kombii;Sen się spełni;4:8;3
WESTLIFE;Uptown Girl;3:1;4
WARSAW;68;4:17;1
VARIUS MANX;Pocałuj Noc (Do Ciebie);3:41;3
URSZULA;Na Sen;4:19;3
U2;I Still Haven't Found What I'm Looking For;4:21;2
TITIYO;1989;4:8;1
THE CURE;Friday I'm In Love;3:26;2
LAURA PAUSINI;It's Not Good-Bye;4:28;7
LENE;Preety Young Thing;3:50;3
Robert Francis;Junebug;3:0;3
ALIEN ANT FARM;Smooth Criminal;3:28;3
BELL BOOK & CANDLE;Rescue Me;3:26;6
LEMAR;If There's Any Justice;3:19;2
LOMBARD;Przeżyj To Sam;4:56;1
LONDONBEAT;I've Been Thinking About You;3:46;2
M PEOPLE;Moving On Up;3:23;1
MADONNA;Like A Prayer;5:21;1
MAFIA;Noc Za Ścianą;3:12;1
MAKOWIECKI BAND;Can't Get You Out Of My Head;3:16;1
MANDARYNA;Ev'ry Night;3:3;1
MARC COHN;Walking In Memphis;4:9;3
MEREDITH BROOKS;Bitch;4:3;2
MARTIKA;Toy Soldiers;4:23;1
MEN AT WORK;Down Under;3:21;2
MARYLA RODOWICZ;Łatwopalni;3:33;2
MARTIN KESICI;Angel Of Berlin;3:43;2
MARILYN MANSON;Tainted Love;3:18;1
MAREK GRECHUTA;Dni, Których Nie Znamy;4:41;1
MAGDA FEMME;Kompromitacja [radio cut];2:52;2
MADONNA;Ray Of Light;5:15;1
MAFIA;Imię Deszczu;4:0;1
MANIC STREET PREACHERS;If You Tolerate This Than Your Children Will Be Next;4:42;1
LUCY PEARL;Don't Mess With My Man;3:37;1
LUTHER VANDROSS;Never Too Much;3:41;2
LIONEL RICHIE;Don't Stop The Music;2:29;2
LOUIS ARMSTRONG;What A Wonderful World;2:15;4
Armin Van Buuren & Dj Shah Feat Chris Jones;Going Wrong [Radio Edit];3:30;2
Bruce Hornsby & the Range;The Way It Is;4:46;2
COMMUNARDS;DON'T LEAVE ME THIS WAY;6:40;2
CROWDED HOUSE;DON'T DREAM IT'S OVER;3:39;2
Elton John;Song For Guy;8:18;2
HOWARD JONES;WHAT IS LOVE;3:29;2
MAYWOOD;RIO;3:15;1
NIK KERSHAW;WIDE BOY;3:14;2
Santana;Samba Pa Ti;4:25;2
NEW ORDER;BLUE MONDAY;3:58;2
P4f;Medley;1:28;2
Patti Smith;Because The Night;4:19;4
THIN LIZZY;WHISKY IN THE JAR;5:58;2
Toni Braxton;Please;3:50;2
Rent (136 BPM Pop);Pet Shop;3:26;2
Whitney Houston;It's Not Right But It's Ok (Dance Mix);4:13;2
07;Lovesong;3:17;2
09 Sztywny Pal Azji;Wieza Radosci Wieza Samotnosci;8:1;2
Mr.Mister;Kyrie;4:19;1
Ozzy Ozbourne;Dreamer;4:40;1
ZZ Top;Sharp Dressed Man;4:18;2
Say you say me;L.Richie;3:54;1
Sexial healing;Michael Bolton;4:9;1
Rod Stewart;Ooh La La;10:9;1
Bee Gees;You win again;3:47;2
Bajm;Biala Armia;4:11;1
Roy Orbison;You got it;3:30;2
Dr No;Stand by me;3:38;3
Flabby;Mambo Italiano;3:14;1
Craig David & Sting;Rise & Fall;3:51;1
Edyta Gorniak;Impossible;4:1;1
Annie Lennox;Sweet Dreams (Are Made Of This);4:39;1
Eiffle 65;Blue;3:21;1
Enrique Iglesias;Escape;3:21;1
Jennifer Paige;These days;5:29;1
EL RITMO HAFANANA;Monkey Cirkus;4:1;1
Modern Talking;You Can Win If You Want;3:33;1
ALCAZAR;This Is The World We Live In;3:29;8
Alizee;J`en ai marre!;5:13;1
Clannad;Legend;2:35;3
Wilki;Wolnosc jak marzenia;3:30;1
Texas;Carnival girl;3:59;1
Areosmitjh;Crazy;3:51;2
Art Company;Suzanna;7:1;2
Varius Manx;Wolni w niewoli;3:52;3
Maciej Silski;Za Karę;2:52;3
Feel;To jest taka gra;3:2;1
MONIKA BRODKA;Nazwij Go jak chcesz;5:11;1
golec uorkiestra;góralskie tango;4:9;2
Zuzana;Walczę z Tym;3:58;5
Kasia Cerekwicka;Żyj Intensywnie;3:43;2
Czerwone Gitary;Kradniesz Mi Moje Sny;3:46;1
Jacek Skubikowski;Bylo nas dwoje;3:51;1
LADY PUNK;NA CO KOMU DZIS;3:31;1
Patrycja Markowska;Drogi kolego;3:21;1
Owl City;Vanilla Twilight;3:41;3
Lilu;Kobiety;2:38;1
James Blunt;1973;3:56;2
Mambo No.5 (Jive);5836;3:46;2
LIONEL RICHIE  ft. ENRIQUE IGLESIAS;To love a woman;3:53;1
Katie Melua;Perfect;3:27;1
JESSICA;How will i know;3:29;1
Roxette;How Do You Do !;3:5;1
Jay Delano;Just Like Me Master;5:40;1
WILKI;O Sobie Samym;2:52;1
Maleo Reggae Rockers;Kochać Aby Żyć;6:31;1
Pussycat Dolls;I Hate This Part (Album Version);3:41;1
Bon Jovi;Superman Tonight;4:4;7
BOB SINCLAR;Love Generation;3:20;8
BRYAN ADAMS;Run To You;3:45;5
ENIGMA;Return To Innocence;3:55;3
Katherine Jenkins;Angels;2:54;4
John Mayer;Who Says;2:53;2
Taylor Swift;Today Was A Fairytale;3:44;2
ACE OF BASE;Beautiful Life;3:33;7
AVRIL LAVIGNE;Complicated;5:19;1
Brainstorm;Thunder Without Rain;3:29;5
Christina Aguilera;Ain’t No Other Man;3:44;5
Amy Diamond;What's In It For Me;3:13;6
Anastacia;Pieces Of A Dream;3:46;5
;H2O;3:38;5
FORT MINOR;Where'd You Go;3:40;6
Blue Cafe;Baby Baby;3:50;5
De Mono;Siedem Dni;3:43;6
AEROSMITH;Dude Looks Like A Lady;4:12;6
GIPSY KINGS;Volare;3:36;6
Duncan James;Sooner Or Later;3:35;5
Fabryka;Na Wielkiej Mapie;3:43;5
Avril Lavigne;Nobody's Home;3:19;5
Bryan Adams;Open Road;3:21;5
A-HA;Take On Me;3:39;6
Virgin;Znak Pokoju;3:59;5
ZUCCHERO & PAUL YOUNG;Senza Una Donna (Without A Woman);4:19;5
LADY PANK;Młode Orły;4:17;6
Placebo;Daddy Cool;3:19;5
Piasek;Wszystko Trzeba Przezyc;3:27;5
One;T + Cool;3:48;5
Nickelback;How You Remind Me!!S;3:35;5
Myslovitz;Sprzedawcy Marzen;3:39;6
Alanis Morissette;Crazy;3:34;5
Alicia Keys;Unbreakable;4:6;5
ROXETTE;Milk & Toast & Honey;3:56;5
KURT NILSEN;Here She Comes;3:27;6
KAYAH;Supermenka;3:25;5
BACKSTREET BOYS;Incomplete;3:46;5
BAJM;Ta Sama Chwila;4:39;5
ALA JANOSZ & SZYMON WYDRA;To Co W Nas Ukryte;3:9;5
DANIEL POWTER;Bad Day;3:47;9
Big Cyc;Dres;3:36;6
Vanilla Ninja;When The Indians Cry;3:33;5
U2;VertiGo;3:8;5
Wilki;Bohema;3:36;5
Black Eyed Peas & Justin Timberlake;Where Is The Love;3:43;5
Bon Jovi;All About Lovin`you;3:38;5
BORYSEWICZ I KUKIZ;JESLI TYLKO CHCESZ;3:29;5
The Cranberries;Animal Instinct;3:25;5
The Cardigans;Love Fool;3:13;6
Republika;Zapytaj Mnie Czy Cie Kocham;3:42;5
R.E.M;Everybody Hurts;5:20;5
Robert Gawliński;Sid I  Nancy;4:14;5
KELIS;Trick Me;6:32;6
Toni Braxton;Trippin';3:51;5
Texas;Getaway;3:42;5
Vavamuffin;Bless;3:46;5
LARA FABIAN;No Big Deal;3:46;7
MIKE & THE MECHANICS;Silent Running [single edit];4:3;5
Gentleman;Superior [Album Version];3:44;5
Goleo Vi & Atomic Kitten;All Together Now (Strong Together);3:3;5
Goya;Tylko Mnie Kochaj;2:42;5
Velvet;Mi Amore [Radio Edit];2:38;5
ALICE COOPER;Poison;4:17;9
AKURAT;Lubię Mówić Z Tobą;4:44;6
The Offspring;Why Don't You Get A Job;2:44;5
Sheryl Crow;All I Wanna Do;4:23;5
2-4 Grooves;Writing On The Wall (St Elmo's Fire) [Original Radio Edit];4:46;1
Agnieszka Włodarczyk;Wróć;3:57;1
Akon;I Can't Wait;4:20;1
Alex Gaudino Feat Shena;Watch Out [Radio Edit];2:55;1
Ali Campbell Feat Bitty Mclean;Would I Lie To You;6:33;1
Tomek Makowiecki;Nie Jesteś Sam;3:53;1
Cant Get You Out Of My Head;Kylie Minogue;3:45;2
Dont Stop Movin';S Club 7;3:39;2
Amila Zazu;Something's Gotta Change;3:34;1
Arash;Donya;3:10;1
Arielle Dombasle;Ou Tu Veux;3:6;1
Patrycja Markowska;Jeszcze Raz;3:2;1
Backstreet Boys;Helpless When She Smiles;3:57;1
Natalia Kukulska;Sexi Flexi;3:19;1
A Good Heart;Feargal Sharkey;4:35;1
Bette Davis Eyes;Kim Carnes;4:38;4
(I Just) Died In Your Arms Ton;Cutting Crew;4:3;1
Darin;Insanity;3:37;1
All Stood Still;Ultravox;4:26;1
Big Apple;Kajagoogoo;4:2;4
Breakaway;Tracey Ullman;2:32;2
C'est La Vie;Robbie Nevil;7:29;3
China In Yor Hand;T'Pau;3:55;2
Could It Be I'm Falling In Lov;David Grant & Jaki Graham;4:11;2
Electric Avenue;Eddy Grant;5:14;2
Zuzana;Zagadka;3:53;4
Golden Brown;The Stranglers;3:20;4
Jarek Wist;Miedzy Slowami;3:27;1
Fall Out Boy;Beat It;3:40;1
We Don't Have To Take Our Clot;Jermaine Stewart;4:0;1
Walking On Sunshine;Katrina & The Waves;3:47;3
True;Spandauballet;5:39;1
Touch Me ( I Want Your Body);Samantha Fox;3:32;1
Gnarls Barkley;Going On;2:39;1
Janet Jackson;Rock With U;6:25;1
Cambodia;Kim Wilde;3:51;1
Disco Band;Scotch;4:57;1
Eyes Without A Face;Billy Idol;4:5;2
Hymn;Ultravox;4:21;2
Jay Delano;You Can Make It;6:41;1
Juanes;Tres;5:51;1
Kate Ryan;Lily [Radio Edit];3:15;1
Lexter;Freedom To Love [Original Guitar Edit];3:39;1
Lumidee Feat Tony Sunshine;She’s Like The Wind;3:25;1
Maryla Rodowicz;Nie Liczy Sie Nic;2:54;1
Mattafix;Things Have Changed;4:22;1
Michał Bajor;Dam ci więcej niż trzeba;3:43;3
Mietek Szcześniak;Mamma;4:4;1
Natalia Kukulska;Im wiecej Ciebie tym mniej;4:52;1
Janosik (Foxtrot);5836;1:40;1
ZOO;Na drzewie;3:39;2
Olga Szomańska, Przemysław Branny;Niech mówią, że to nie jest miło;3:48;1
zdzislawa sosnicka & zbigniew wodecki;zycie jest natchnieniem;4:2;1
Varius Manx;Jest w nim;5:21;1
Ryszard Rynkowski;Jedzie Pociag;3:57;1
Reni Jusis;Ostatni raz (nim znikne);4:8;1
03;Obracam W Palcach Złoty Pieniądz;4:19;1
De Mono;Po Zielonej Trawie Pilka Goni;4:2;1
Kapitan Nemo;Twoja Lorelei;4:27;2
Lady Pank;Marchewkowe pole;3:52;5
KAYAH;Na Językach;13:47;4
